repo_url,script_path,language,failure_reason,fix_bucket,dependency,missing_path,fix_action,suggested_fix,log_path
https://github.com/Merad-Lab/Hegde_Myelopoiesis_Epigenetics,Code for figure panels/EDF 3/edf_3i/1_Hu2023_PMID-36869384_GEO-GSE207422_pre-process.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_00515_20260318_140858.log
https://github.com/Merad-Lab/Hegde_Myelopoiesis_Epigenetics,Code for figure panels/EDF 3/edf_3i/2_Hu2023_PMID-36869384_GEO-GSE207422_analysis.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_00516_20260318_140859.log
https://github.com/Merad-Lab/Hegde_Myelopoiesis_Epigenetics,Code for figure panels/Figure 1/fig_1fg_edf_1k/fig_1f_edf_1k.py,python,path_error:/nas/jhp/publication-figures/data/github_repos/Merad-Lab__Hegde_Myelopoiesis_Epigenetics/Code,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_00555_20260318_082928.log
https://github.com/Merad-Lab/Hegde_Myelopoiesis_Epigenetics,Code for figure panels/Figure 1/fig_1fg_edf_1k/fig_1g.py,python,path_error:/nas/jhp/publication-figures/data/github_repos/Merad-Lab__Hegde_Myelopoiesis_Epigenetics/Code,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_00556_20260318_082928.log
https://github.com/Merad-Lab/Hegde_Myelopoiesis_Epigenetics,Code for figure panels/Figure 1/fig_1i/Hegde_2025_HumanCD34enrich_Multiome_RNA_preprocessing.py,python,path_error:/nas/jhp/publication-figures/data/github_repos/Merad-Lab__Hegde_Myelopoiesis_Epigenetics/Code,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_00557_20260318_082929.log
https://github.com/Merad-Lab/Hegde_Myelopoiesis_Epigenetics,Code for figure panels/Figure 1/fig_1j_edf_1p/Hegde_2025_HumanCD34enrich_Multiome_ATAC_preprocessing.py,python,path_error:/nas/jhp/publication-figures/data/github_repos/Merad-Lab__Hegde_Myelopoiesis_Epigenetics/Code,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_00559_20260318_082929.log
https://github.com/Merad-Lab/Hegde_Myelopoiesis_Epigenetics,Code for figure panels/Figure 1/fig_1j_edf_1p/fig_1j_edf_1p.py,python,path_error:/nas/jhp/publication-figures/data/github_repos/Merad-Lab__Hegde_Myelopoiesis_Epigenetics/Code,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_00560_20260318_082929.log
https://github.com/MouseLand/Kilosort,docs/tutorials/plotting_example.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_00645_20260318_082051.log
https://github.com/MouseLand/Kilosort,kilosort/gui/sanity_plots.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_00646_20260318_082051.log
https://github.com/MouseLand/Kilosort,kilosort/plots.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_00647_20260318_082051.log
https://github.com/SainsburyWellcomeCentre/lasagna,ARA/ARA_plotter.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_00650_20260318_082052.log
https://github.com/SainsburyWellcomeCentre/lasagna,lasagna/lasagnaplotwidget.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_00651_20260318_082052.log
https://github.com/SainsburyWellcomeCentre/lasagna,lasagna/plugins/ara/ara_plotter.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_00652_20260318_082052.log
https://github.com/SainsburyWellcomeCentre/lasagna,lasagna/plugins/tutorial_plugins/cross_section_plot_UI.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_00653_20260318_082052.log
https://github.com/UppASD/UppASD,ASD_GUI/ASD_GUI/PLOT/ASDPlots2D.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_00690_20260318_082104.log
https://github.com/UppASD/UppASD,ASD_GUI/ASD_GUI/PLOT/ASDPlotsReading.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_00691_20260318_082104.log
https://github.com/UppASD/UppASD,ASD_GUI/ASD_GUI/PLOT/__init__.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_00692_20260318_082105.log
https://github.com/UppASD/UppASD,ASD_GUI/ASD_GUI/UI/ASDUIPlottingHelper.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_00693_20260318_082105.log
https://github.com/UppASD/UppASD,ASD_Tools/SPRKKR_DOS_PLOT.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_00694_20260318_082105.log
https://github.com/UppASD/UppASD,examples/Mappings/RSPtElkAFM/plotams.m,matlab,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_00695_20260318_082105.log
https://github.com/SonyResearch/fairness-benchmark-public,utility_evaluation/utility_evaluation/tasks/keypoint_estimation/hrnet/configs/__init__.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_00696_20260318_082929.log
https://github.com/SonyResearch/fairness-benchmark-public,utility_evaluation/utility_evaluation/tasks/keypoint_estimation/simple_baseline/configs/__init__.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_00697_20260318_082930.log
https://github.com/SonyResearch/fairness-benchmark-public,utility_evaluation/utility_evaluation/tasks/keypoint_estimation/vit_pose/configs/ViTPose_huge_coco_256x192_old.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_00698_20260318_082930.log
https://github.com/SonyResearch/fairness-benchmark-public,utility_evaluation/utility_evaluation/tasks/keypoint_estimation/vit_pose/configs/default_runtime.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_00699_20260318_082930.log
https://github.com/SonyResearch/fairness-benchmark-public,utility_evaluation/utility_evaluation/tasks/keypoint_estimation/vit_pose/configs/td-hm_ViTPose-huge_8xb64-210e_coco-256x192.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_00700_20260318_082930.log
https://github.com/SonyResearch/fairness-benchmark-public,utility_evaluation/utility_evaluation/tasks/person_detection/ddod/configs/__init__.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_00701_20260318_082930.log
https://github.com/SonyResearch/fairness-benchmark-public,utility_evaluation/utility_evaluation/tasks/person_detection/ddod/configs/coco_detection.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_00702_20260318_082930.log
https://github.com/SonyResearch/fairness-benchmark-public,utility_evaluation/utility_evaluation/tasks/person_detection/ddod/configs/ddod_r50_fpn_1x_coco.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_00703_20260318_082930.log
https://github.com/SonyResearch/fairness-benchmark-public,utility_evaluation/utility_evaluation/tasks/person_detection/ddod/configs/default_runtime.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_00704_20260318_082931.log
https://github.com/SonyResearch/fairness-benchmark-public,utility_evaluation/utility_evaluation/tasks/person_detection/ddod/configs/schedule_1x.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_00705_20260318_082932.log
https://github.com/SonyResearch/fairness-benchmark-public,utility_evaluation/utility_evaluation/tasks/person_detection/deformable_detr/configs/__init__.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_00706_20260318_082932.log
https://github.com/SonyResearch/fairness-benchmark-public,utility_evaluation/utility_evaluation/tasks/person_detection/deformable_detr/configs/coco_detection.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_00707_20260318_082933.log
https://github.com/SonyResearch/fairness-benchmark-public,utility_evaluation/utility_evaluation/tasks/person_detection/deformable_detr/configs/default_runtime.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_00708_20260318_082933.log
https://github.com/SonyResearch/fairness-benchmark-public,utility_evaluation/utility_evaluation/tasks/person_detection/deformable_detr/configs/deformable-detr-refine-twostage_r50_16xb2-50e_coco.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_00709_20260318_082933.log
https://github.com/SonyResearch/fairness-benchmark-public,utility_evaluation/utility_evaluation/tasks/person_detection/deformable_detr/configs/deformable-detr-refine_r50_16xb2-50e_coco.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_00710_20260318_082933.log
https://github.com/SonyResearch/fairness-benchmark-public,utility_evaluation/utility_evaluation/tasks/person_detection/deformable_detr/configs/deformable-detr_r50_16xb2-50e_coco.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_00711_20260318_082934.log
https://github.com/SonyResearch/fairness-benchmark-public,utility_evaluation/utility_evaluation/tasks/person_detection/detr/configs/__init__.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_00712_20260318_082935.log
https://github.com/SonyResearch/fairness-benchmark-public,utility_evaluation/utility_evaluation/tasks/person_detection/detr/configs/coco_detection.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_00713_20260318_082935.log
